date,country/region,y/cases,y_cases_increasing_rate,y/death,y_cases_increasing_rate,population,GDPPC,%_ages_0-14  ,%_ages_15-64  ,%_ages_65+,temperature,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,M1_Wildcard,M1_Notes,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,cases_1_day_before,cases_2_day_before,cases_3_day_before,cases_4_day_before,cases_5_day_before
12/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
13/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
14/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
15/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
16/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
17/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
18/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
19/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
20/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,"[Advice for symptomatic individuals returning from China to the UK to present if symptomatic released: ""20 January... issued clinical guidance for the detection and diagnosis of Wuhan Novel Coronavirus... Individuals should seek medical attention if they develop respiratory symptoms within 14 days of visiting Wuhan""] https://web.archive.org/web/20200203214334/https://www.gov.uk/government/news/novel-coronavirus-and-avian-flu-advice-for-travel-to-china",1,"https://web.archive.org/web/20200203214334/https://www.gov.uk/government/news/novel-coronavirus-and-avian-flu-advice-for-travel-to-china [Advice for symptomatic individuals returning from China to present if symptomatic released: ""20 January... issued clinical guidance for the detection and diagnosis of Wuhan Novel Coronavirus... Individuals should seek medical attention if they develop respiratory symptoms within 14 days of visiting Wuhan""]",0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
21/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
22/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
23/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
24/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
25/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
26/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
27/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,2
28/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.538,0.996,0.45,0.348,0.278,0,0,0,2,0
29/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.538,0.996,0.45,0.348,0.278,0,0,2,0,0
30/01/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.538,0.996,0.45,0.348,0.278,0,2,0,0,0
31/01/2020,UK,0,-1,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.47,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,0,31 January Public Health Wales Twitter Pages shows a website and campaign present: Source: http://archive.vn/IkLwK,1,,2,"https://web.archive.org/web/20200131093503/https://www.gov.uk/government/news/cmo-confirms-cases-of-coronavirus-in-england [At time of announcement of first cases, ""we are already working rapidly to identify any contacts the patients had, to prevent further spread""]",0,,0,,0,,,,,8.33,9.52,14.88,17.36,0,1.538,0.996,0.45,0.348,0.278,2,0,0,0,1
01/02/2020,UK,2,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,0,,1,,2,,0,,0,,0,,,,,8.33,9.52,14.88,17.36,0,1.538,0.996,0.45,0.348,0.278,0,0,0,1,0
02/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,UK Public Health Campaign Launched https://web.archive.org/web/20200427142157/https://www.gov.uk/government/news/coronavirus-public-information-campaign-launched-across-the-uk,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,0,1,0,1
03/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,26014287.8,"https://web.archive.org/web/20200203145507/https://www.gov.uk/government/news/20m-announced-to-fund-vaccines-for-coronavirus-and-other-infectious-diseases (Money to the Coalition for Epidemic Preparedness Innovations (CEPI), so not necessarily all towards coronavirus: ""瞿20m announced to fund vaccines for coronavirus and other infectious diseases"") 瞿20m = $26014287.82 https://www.x-rates.com/historical/?from=GBP&amount=20000000&date=2020-02-03",0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,1,0,1,0
04/02/2020,UK,0,-1,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,1,0,1,0,0
05/02/2020,UK,1,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,1,0,0,4
06/02/2020,UK,0,-1,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,1,0,0,4,1
07/02/2020,UK,1,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,0,4,1,0
08/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,4,1,0,1
09/02/2020,UK,0,-1,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,4,1,0,1,0
10/02/2020,UK,4,3,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,1,0,1,0,0
11/02/2020,UK,1,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,1,0,0,0
12/02/2020,UK,0,-1,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,1,0,0,0,0
13/02/2020,UK,1,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
14/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
15/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
16/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
17/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,0
18/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,0,0,0,1
19/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,0,0,1,0
20/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,0,1,0,0
21/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,1,0,0,2
22/02/2020,UK,0,-1,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,1,0,0,2,5
23/02/2020,UK,1,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,0,2,5,4
24/02/2020,UK,0,0,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,0,2,5,4,8
25/02/2020,UK,0,-1,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,2,5,4,8,12
26/02/2020,UK,2,-0.6,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,5,4,8,12,5
27/02/2020,UK,5,0.25,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,4,8,12,5,22
28/02/2020,UK,4,-0.5,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,8,12,5,22,40
29/02/2020,UK,8,-0.3333333333,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,5.04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,12,5,22,40,55
01/03/2020,UK,12,1.4,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,8.098,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,5,22,40,55,56
02/03/2020,UK,5,-0.7727272727,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,8.098,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,22,40,55,56,51
03/03/2020,UK,22,-0.45,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,8.098,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,40,55,56,51,81
04/03/2020,UK,40,-0.2727272727,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,8.098,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,Handwashing campaign https://www.gov.uk/government/news/public-information-campaign-focuses-on-handwashing,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,55,56,51,81,60
05/03/2020,UK,55,-0.01785714286,0,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,8.098,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,56,51,81,60,57
06/03/2020,UK,56,0.09803921569,0,-1,66647112,39228.52,17.6957005,63.7956038,18.5086956,8.098,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,26019722.5,"https://web.archive.org/web/20200306133431/https://www.gov.uk/government/news/pm-announces-new-funding-in-fight-against-spread-of-coronavirus [""The package of 瞿46 million announced today is made up of... Up to 瞿20 million for the Coalition for Epidemic Preparedness Innovations (CEPI) to support vaccine development.""] 瞿20m = $26019722.45 [https://www.x-rates.com/historical/?from=GBP&amount=20000000&date=2020-03-06] NOTE: from source, funding said to be in addition to 瞿30m already committed to CEPI, but could only find evidence of 瞿20m earlier announcements (at least in 2020) - see https://web.archive.org/web/20200303105653/https://www.gov.uk/government/publications/coronavirus-action-plan/coronavirus-action-plan-a-guide-to-what-you-can-expect-across-the-uk [from 3 March, ""UK government has already pledged 瞿20 million to the Coalition for Epidemic Preparedness Innovations (CEPI)""]",0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,51,81,60,57,148
07/03/2020,UK,51,-0.3703703704,1,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,8.098,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,81,60,57,148,259
08/03/2020,UK,81,0.35,1,0,66647112,39228.52,17.6957005,63.7956038,18.5086956,8.098,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,"https://web.archive.org/save/https://www.gov.uk/government/news/government-outlines-further-plans-to-support-health-and-social-care-system-in-fight-against-covid-19 [""Expert teams continue to actively trace those who have come into contact with a suspected case""]",0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,60,57,148,259,406
09/03/2020,UK,60,0.05263157895,0,-1,66647112,39228.52,17.6957005,63.7956038,18.5086956,8.098,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,57,148,259,406,484
10/03/2020,UK,57,-0.6148648649,1,-0.75,66647112,39228.52,17.6957005,63.7956038,18.5086956,8.098,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,2,,0,,0,,0,,,,,11.11,14.29,16.67,19.44,0,1.538,0.996,0.45,0.348,0.278,148,259,406,484,478
